order_id,customer_id,customer_name,customer_segment,customer_type,first_purchase_date,last_purchase_date,product_id,product_name,category,sub_category,brand,order_date,quantity,unit_price,discount_pct,sales_channel,payment_method,sales_rep,region,operating_expenses,cash_balance,debt_balance,monthly_burn,churn_flag,gross_revenue,net_revenue,cogs_pct,cost_of_goods_sold,gross_profit,order_year,order_month,order_quarter,order_month_year,margin_pct
15640,P1007,Gabriel Silva,Consumer,Returning,2022-09-19,2025-09-23,P1007,Iphone 14,Electronics,Smartphones,Apple,2024-12-12,1,740.91,0.1,Online,Credit Card,Diego,West,38.21,4408.51,5613.83,122.95,0,740.91,666.819,0.8,592.728,74.09100000000001,2024,12,4,2024-12,11.111111111111112
15641,P1003,Renato Gomes,Consumer,Returning,2022-08-29,2025-11-05,P1003,Ipad Mini,Electronics,Tablets,Apple,2025-11-05,1,575.4,0.05,Retail,Credit Card,Eduardo,West,144.74,12580.89,3725.28,245.45,0,575.4,546.63,0.75,431.54999999999995,115.08000000000004,2025,11,4,2025-11,21.052631578947377
15642,P1043,Carlos Ribeiro,Consumer,Returning,2023-11-18,2025-11-15,P1043,Blackwidow V4,Electronics,Peripherals,Razer,2024-09-02,4,173.93,0.15,Retail,Credit Card,Eduardo,North,242.56,17704.41,5306.33,435.75,0,695.72,591.362,0.5,347.86,243.50199999999995,2024,9,3,2024-09,41.17647058823529
15643,P1012,Beatriz Souza,Consumer,Returning,2023-04-08,2025-10-15,P1012,Macbook Air M3,Electronics,Laptops,Apple,2024-11-02,1,1572.83,0.0,Online,Debit Card,Eduardo,South,121.88,9776.12,2903.09,207.67,0,1572.83,1572.83,0.85,1336.9054999999998,235.92450000000008,2024,11,4,2024-11,15.000000000000005
15644,P1020,Aline Teixeira,Smb,Returning,2023-06-02,2025-10-17,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-03-25,2,1439.32,0.2,Retail,Cash,Diego,North,103.39,6592.42,3709.65,268.88,0,2878.64,2302.912,0.85,2446.844,-143.93200000000024,2024,3,1,2024-03,-6.250000000000011
15645,P1025,João Teixeira,Consumer,Returning,2023-01-14,2024-07-28,P1025,Usb-C Dock G5,Electronics,Peripherals,Hp,2024-07-28,2,209.51,0.0,Online,Credit Card,Bruno,West,125.45,8288.79,2438.03,411.96,0,419.02,419.02,0.5,209.51,209.51,2024,7,3,2024-07,50.0
15646,P1041,Renato Barbosa,Corporate,Returning,2023-10-19,2025-09-09,P1041,Tab P12,Electronics,Tablets,Lenovo,2024-10-11,1,352.96,0.1,Online,Credit Card,Diego,South,199.35,16713.28,333.4,53.63,1,352.96,317.664,0.75,264.71999999999997,52.94400000000002,2024,10,4,2024-10,16.66666666666667
15647,P1027,Ana Pereira,Consumer,Returning,2023-07-15,2025-09-25,P1027,320K Keyboard,Electronics,Peripherals,Hp,2024-06-20,2,38.71,0.0,Online,Credit Card,Diego,West,58.34,12587.86,3082.28,124.7,1,77.42,77.42,0.5,38.71,38.71,2024,6,2,2024-06,50.0
15648,P1002,Larissa Rocha,Consumer,Returning,2023-03-13,2025-10-26,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-10-26,1,355.82,0.0,Online,Cash,Ana,Central,248.86,11149.17,883.16,167.56,0,355.82,355.82,0.8,284.656,71.16399999999999,2025,10,4,2025-10,19.999999999999996
15649,P1030,Vanessa Araújo,Corporate,Returning,2023-11-30,2025-10-02,P1030,Flip 6,Electronics,Audio,Jbl,2025-04-05,1,123.54,0.3,Online,Cash,Camila,South,156.64,5919.05,3169.28,201.56,1,123.54,86.478,0.7,86.478,0.0,2025,4,2,2025-04,0.0
15650,P1009,Mateus Souza,Consumer,Returning,2023-07-12,2025-12-18,P1009,Ipad Air,Electronics,Tablets,Apple,2024-09-01,1,861.67,0.05,Online,Credit Card,Diego,West,41.23,7616.49,5519.82,189.07,1,861.67,818.5864999999999,0.75,646.2524999999999,172.33399999999995,2024,9,3,2024-09,21.052631578947363
15651,P1019,Larissa Gomes,Smb,Returning,2022-08-30,2025-10-23,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2025-08-22,1,1119.45,0.0,Online,Cash,Camila,South,19.54,11420.17,4276.45,426.93,0,1119.45,1119.45,0.85,951.5325,167.91750000000002,2025,8,3,2025-08,15.000000000000002
15652,P1034,Sofia Silva,Consumer,Returning,2022-09-20,2025-11-23,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2024-08-27,1,1150.92,0.15,Online,Debit Card,Eduardo,Central,205.71,14151.98,5568.33,202.46,1,1150.92,978.282,0.8,920.7360000000001,57.545999999999935,2024,8,3,2024-08,5.882352941176464
15653,P1005,Ana Alves,Smb,Returning,2022-08-19,2025-12-25,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-11-25,1,1203.74,0.0,Online,Credit Card,Eduardo,North,38.82,13169.91,1113.35,257.5,0,1203.74,1203.74,0.85,1023.179,180.56100000000004,2025,11,4,2025-11,15.000000000000002
15654,P1036,Igor Costa,Consumer,Returning,2023-02-27,2025-07-12,P1036,Airpods Pro,Electronics,Audio,Apple,2025-07-12,3,267.53,0.05,Online,Credit Card,Diego,South,50.19,14367.6,4723.53,220.96,0,802.5899999999999,762.4604999999999,0.7,561.8129999999999,200.64750000000004,2025,7,3,2025-07,26.31578947368422
15655,P1022,Renato Lima,Smb,Returning,2023-11-30,2025-09-29,P1022,Xps 13,Electronics,Laptops,Dell,2024-09-10,1,1315.25,0.05,Retail,Cash,Bruno,Central,147.94,12851.49,2797.64,279.9,0,1315.25,1249.4875,0.85,1117.9624999999999,131.5250000000001,2024,9,3,2024-09,10.526315789473692
15656,P1006,Patrícia Alves,Smb,Returning,2023-11-07,2025-08-15,P1006,Iphone 15,Electronics,Smartphones,Apple,2025-04-18,1,1014.08,0.05,Online,Cash,Diego,South,43.1,13828.2,2265.62,136.35,0,1014.08,963.376,0.8,811.2640000000001,152.11199999999985,2025,4,2,2025-04,15.789473684210511
15657,P1012,Patrícia Costa,Corporate,Returning,2023-01-19,2025-12-02,P1012,Macbook Air M3,Electronics,Laptops,Apple,2024-09-05,1,1542.4,0.0,Retail,Credit Card,Diego,North,315.39,13744.75,3652.03,75.07,0,1542.4,1542.4,0.85,1311.04,231.36000000000013,2024,9,3,2024-09,15.000000000000007
15658,P1020,Aline Alves,Consumer,Returning,2023-11-20,2025-06-06,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-03-01,1,1345.97,0.0,Online,Credit Card,Bruno,North,145.69,9073.69,219.58,409.61,0,1345.97,1345.97,0.85,1144.0745,201.89550000000008,2025,3,1,2025-03,15.000000000000005
15659,P1022,Gabriel Alves,Consumer,New,2023-06-29,2024-09-30,P1022,Xps 13,Electronics,Laptops,Dell,2024-09-30,1,1275.32,0.2,Online,Credit Card,Eduardo,North,57.52,13219.91,2200.22,169.7,0,1275.32,1020.256,0.85,1084.022,-63.76599999999996,2024,9,3,2024-09,-6.2499999999999964
15660,P1031,Aline Barbosa,Consumer,Returning,2022-10-02,2025-07-31,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-03-22,1,829.17,0.15,Retail,Cash,Eduardo,Central,27.14,18392.67,2626.42,407.53,0,829.17,704.7945,0.8,663.336,41.45849999999996,2025,3,1,2025-03,5.882352941176465
15661,P1040,Thiago Costa,Consumer,Returning,2022-09-22,2025-07-15,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2025-02-22,1,140.63,0.0,Online,Credit Card,Diego,West,148.11,13428.63,2850.84,318.52,0,140.63,140.63,0.5,70.315,70.315,2025,2,1,2025-02,50.0
15662,P1031,Carlos Martins,Corporate,Returning,2023-08-26,2025-09-26,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-11-25,1,936.14,0.1,Online,Debit Card,Bruno,East,282.26,13241.78,3151.58,107.26,0,936.14,842.526,0.8,748.912,93.61399999999992,2024,11,4,2024-11,11.111111111111102
15663,P1010,Mariana Martins,Consumer,Returning,2023-02-15,2025-07-13,P1010,Brio 500,Electronics,Peripherals,Logitech,2024-04-10,2,136.18,0.2,Online,Cash,Camila,West,186.35,4649.53,95.76,380.13,1,272.36,217.88800000000003,0.5,136.18,81.70800000000003,2024,4,2,2024-04,37.50000000000001
15664,P1020,Aline Mendes,Consumer,Returning,2022-07-10,2025-11-01,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-07-29,2,1295.09,0.0,Retail,Debit Card,Camila,West,235.89,14156.01,2574.83,292.68,0,2590.18,2590.18,0.85,2201.653,388.52700000000004,2024,7,3,2024-07,15.000000000000002
15665,P1030,Pedro Pereira,Consumer,Returning,2023-01-23,2025-10-06,P1030,Flip 6,Electronics,Audio,Jbl,2024-04-30,1,124.26,0.05,Retail,Credit Card,Ana,Central,161.24,7818.8,589.07,228.88,0,124.26,118.047,0.7,86.982,31.064999999999998,2024,4,2,2024-04,26.31578947368421
15666,P1045,Pedro Mendes,Corporate,Returning,2023-11-01,2025-03-08,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2024-04-11,2,980.0,0.15,Retail,Credit Card,Eduardo,North,41.78,17871.1,2283.48,191.32,0,1960.0,1666.0,0.75,1470.0,196.0,2024,4,2,2024-04,11.76470588235294
15667,P1028,Renato Costa,Consumer,Returning,2023-04-30,2025-04-14,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2025-04-14,1,965.79,0.1,Online,Credit Card,Bruno,North,173.47,8603.5,1247.78,127.82,0,965.79,869.211,0.75,724.3425,144.86850000000004,2025,4,2,2025-04,16.66666666666667
15668,P1017,Juliana Araújo,Consumer,Returning,2023-02-26,2025-07-15,P1017,Charge 5,Electronics,Audio,Jbl,2025-05-16,1,178.43,0.15,Online,Debit Card,Eduardo,West,42.62,9164.18,1395.23,88.62,1,178.43,151.6655,0.7,124.901,26.764500000000012,2025,5,2,2025-05,17.64705882352942
15669,P1002,Igor Barbosa,Consumer,Returning,2023-08-13,2024-09-07,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-09-07,2,364.66,0.0,Retail,Credit Card,Camila,East,99.14,7104.12,4330.98,41.77,0,729.32,729.32,0.8,583.456,145.86400000000003,2024,9,3,2024-09,20.000000000000004
15670,P1027,Larissa Martins,Corporate,Returning,2022-11-07,2025-12-25,P1027,320K Keyboard,Electronics,Peripherals,Hp,2025-12-25,1,40.5,0.0,Online,Credit Card,Bruno,West,260.23,8831.47,257.31,362.0,0,40.5,40.5,0.5,20.25,20.25,2025,12,4,2025-12,50.0
15671,P1034,Thiago Silva,Consumer,Returning,2023-10-30,2025-09-05,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-09-05,2,1153.78,0.0,Online,Credit Card,Camila,West,81.54,6628.49,999.82,289.54,0,2307.56,2307.56,0.8,1846.048,461.51199999999994,2025,9,3,2025-09,20.0
15672,P1015,João Lima,Consumer,Returning,2023-01-26,2025-08-01,P1015,Ideapad 5,Electronics,Laptops,Lenovo,2024-02-03,1,849.81,0.0,Online,Credit Card,Eduardo,East,223.18,9905.11,6107.35,164.5,1,849.81,849.81,0.85,722.3385,127.47149999999999,2024,2,1,2024-02,15.0
15673,P1021,Thiago Barbosa,Smb,Returning,2022-11-13,2025-08-23,P1021,Tune 770Nc,Electronics,Audio,Jbl,2025-08-23,1,141.14,0.25,Online,Cash,Eduardo,East,44.12,11970.83,1260.59,332.12,0,141.14,105.85499999999999,0.7,98.79799999999999,7.057000000000002,2025,8,3,2025-08,6.66666666666667
15674,P1038,Fernanda Alves,Consumer,Returning,2023-06-23,2025-07-14,P1038,M10 Plus,Electronics,Tablets,Lenovo,2025-07-14,2,239.76,0.0,Retail,Credit Card,Eduardo,West,91.28,8586.61,3811.61,151.21,0,479.52,479.52,0.75,359.64,119.88,2025,7,3,2025-07,25.0
15675,P1035,Juliana Rocha,Consumer,Returning,2022-12-07,2024-03-24,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-03-24,1,1334.53,0.2,Online,Debit Card,Ana,East,139.37,9405.24,5614.31,366.12,0,1334.53,1067.624,0.8,1067.624,0.0,2024,3,1,2024-03,0.0
15676,P1004,Lucas Souza,Consumer,Returning,2022-10-16,2025-08-01,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-10-09,1,925.28,0.1,Online,Credit Card,Diego,West,211.77,14105.3,1787.21,407.15,0,925.28,832.752,0.8,740.224,92.5279999999999,2024,10,4,2024-10,11.1111111111111
15677,P1002,Beatriz Silva,Consumer,Returning,2023-02-21,2025-05-01,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-01-19,1,348.2,0.0,Online,Debit Card,Diego,West,205.32,4297.07,3625.38,260.23,1,348.2,348.2,0.8,278.56,69.63999999999999,2024,1,1,2024-01,19.999999999999996
15678,P1037,Larissa Gomes,Consumer,Returning,2023-10-21,2025-08-01,P1037,Airpods 3,Electronics,Audio,Apple,2025-08-01,2,191.09,0.0,Online,Credit Card,Bruno,North,98.91,5866.34,3256.12,289.96,1,382.18,382.18,0.7,267.526,114.654,2025,8,3,2025-08,30.0
15679,P1006,Mariana Mendes,Consumer,Returning,2023-04-30,2025-11-27,P1006,Iphone 15,Electronics,Smartphones,Apple,2024-08-05,3,1070.95,0.05,Online,Cash,Eduardo,Central,254.04,9993.62,76.16,232.58,0,3212.8500000000004,3052.2075,0.8,2570.2800000000007,481.9274999999993,2024,8,3,2024-08,15.789473684210503
15680,P1017,Thiago Silva,Consumer,Returning,2023-11-11,2025-09-03,P1017,Charge 5,Electronics,Audio,Jbl,2025-04-17,1,164.76,0.2,Retail,Debit Card,Diego,South,44.9,7535.86,2876.59,130.53,0,164.76,131.808,0.7,115.33199999999998,16.476000000000013,2025,4,2,2025-04,12.50000000000001
15681,P1011,Vanessa Teixeira,Consumer,Returning,2023-05-06,2025-09-27,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-04-05,1,367.79,0.0,Online,Credit Card,Diego,East,21.24,10880.26,3779.18,55.36,0,367.79,367.79,0.8,294.232,73.55799999999999,2024,4,2,2024-04,19.999999999999996
15682,P1001,Larissa Araújo,Consumer,Returning,2023-04-15,2025-07-18,P1001,Mx Keys S,Electronics,Peripherals,Logitech,2025-07-07,1,113.0,0.15,Online,Credit Card,Diego,South,87.59,4821.25,3687.95,179.32,0,113.0,96.05,0.5,56.5,39.55,2025,7,3,2025-07,41.17647058823529
15683,P1034,Vanessa Ribeiro,Corporate,Returning,2023-01-03,2025-11-04,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2024-06-03,3,1097.2,0.0,Online,Debit Card,Eduardo,West,92.49,16660.45,4478.95,205.85,0,3291.6000000000004,3291.6000000000004,0.8,2633.2800000000007,658.3199999999997,2024,6,2,2024-06,19.99999999999999
15684,P1006,Carlos Araújo,Consumer,Returning,2022-07-17,2025-10-12,P1006,Iphone 15,Electronics,Smartphones,Apple,2024-09-14,1,1072.48,0.1,Online,Credit Card,Camila,West,31.31,16101.41,3612.12,199.72,0,1072.48,965.2320000000001,0.8,857.984,107.24800000000005,2024,9,3,2024-09,11.111111111111114
15685,P1013,Mariana Souza,Smb,Returning,2023-09-13,2025-12-15,P1013,Wf-1000Xm5,Electronics,Audio,Sony,2025-04-14,4,283.67,0.05,Online,Cash,Bruno,South,149.1,11225.98,4202.81,67.36,0,1134.68,1077.946,0.7,794.276,283.66999999999996,2025,4,2,2025-04,26.31578947368421
15686,P1006,Renato Araújo,Consumer,Returning,2023-07-08,2024-12-31,P1006,Iphone 15,Electronics,Smartphones,Apple,2024-08-22,2,1033.93,0.15,Retail,Credit Card,Bruno,South,100.45,9005.11,3118.78,431.91,0,2067.86,1757.681,0.8,1654.2880000000002,103.3929999999998,2024,8,3,2024-08,5.8823529411764595
15687,P1013,Aline Silva,Consumer,New,2023-02-23,2025-07-14,P1013,Wf-1000Xm5,Electronics,Audio,Sony,2025-07-14,2,299.47,0.05,Online,Cash,Bruno,West,249.71,12811.45,1639.72,440.77,1,598.94,568.993,0.7,419.25800000000004,149.735,2025,7,3,2025-07,26.31578947368421
15688,P1032,Larissa Alves,Consumer,Returning,2023-02-19,2025-12-12,P1032,Deathadder V3,Electronics,Peripherals,Razer,2024-06-15,1,81.81,0.05,Online,Cash,Ana,Central,283.39,10221.09,2691.66,134.44,1,81.81,77.7195,0.5,40.905,36.814499999999995,2024,6,2,2024-06,47.368421052631575
15689,P1018,Rafael Pereira,Smb,Returning,2023-09-03,2025-07-24,P1018,Macbook Pro 14,Electronics,Laptops,Apple,2024-05-20,1,1921.95,0.05,Retail,Debit Card,Eduardo,North,129.43,11046.61,629.64,185.61,0,1921.95,1825.8525,0.85,1633.6575,192.19499999999994,2024,5,2,2024-05,10.526315789473681
15690,P1008,Vanessa Gomes,Consumer,Returning,2022-10-27,2025-10-25,P1008,Homepod Mini,Electronics,Audio,Apple,2024-10-26,1,107.55,0.1,Online,Credit Card,Ana,Central,310.83,14285.73,5714.19,198.9,0,107.55,96.795,0.7,75.285,21.510000000000005,2024,10,4,2024-10,22.222222222222225
15691,P1026,Mateus Lima,Consumer,Returning,2023-01-17,2025-11-24,P1026,Inspiron 15,Electronics,Laptops,Dell,2024-01-24,1,708.57,0.15,Online,Credit Card,Ana,Central,12.19,14376.86,3031.88,241.8,0,708.57,602.2845,0.85,602.2845,0.0,2024,1,1,2024-01,0.0
15692,P1016,Patrícia Araújo,Smb,Returning,2022-07-18,2025-08-17,P1016,Macbook Air M2,Electronics,Laptops,Apple,2024-07-23,1,1261.6,0.0,Online,Credit Card,Eduardo,Central,240.77,14684.27,1025.71,105.28,0,1261.6,1261.6,0.85,1072.36,189.24,2024,7,3,2024-07,15.000000000000002
15693,P1007,Carlos Oliveira,Consumer,Returning,2022-09-03,2025-11-13,P1007,Iphone 14,Electronics,Smartphones,Apple,2025-03-12,1,740.81,0.05,Online,Debit Card,Ana,South,138.03,6189.23,1841.14,320.86,0,740.81,703.7694999999999,0.8,592.648,111.12149999999986,2025,3,1,2025-03,15.78947368421051
15694,P1031,Vanessa Costa,Consumer,Returning,2023-05-11,2025-10-31,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-05-05,1,958.12,0.0,Online,Cash,Ana,North,12.78,11103.34,536.68,62.56,0,958.12,958.12,0.8,766.4960000000001,191.6239999999999,2025,5,2,2025-05,19.99999999999999
15695,P1018,Beatriz Alves,Consumer,Returning,2022-07-23,2025-01-20,P1018,Macbook Pro 14,Electronics,Laptops,Apple,2024-09-18,2,2031.66,0.0,Online,Credit Card,Diego,South,24.67,13287.86,5368.11,97.51,0,4063.32,4063.32,0.85,3453.822,609.498,2024,9,3,2024-09,15.0
15696,P1019,Gabriel Teixeira,Consumer,Returning,2023-07-20,2025-11-14,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2025-01-26,1,1031.4,0.0,Online,Cash,Ana,East,67.59,9586.69,3460.65,427.56,0,1031.4,1031.4,0.85,876.69,154.71000000000004,2025,1,1,2025-01,15.000000000000002
15697,P1011,Igor Rocha,Smb,Returning,2023-03-07,2025-02-05,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2025-02-05,1,398.36,0.05,Online,Debit Card,Eduardo,North,250.78,13322.97,5773.48,444.37,0,398.36,378.442,0.8,318.68800000000005,59.75399999999996,2025,2,1,2025-02,15.789473684210517
15698,P1004,Juliana Alves,Consumer,Returning,2023-02-14,2025-11-18,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-10-03,2,957.35,0.2,Online,Cash,Bruno,South,250.69,5508.18,4149.51,94.07,0,1914.7,1531.7600000000002,0.8,1531.7600000000002,0.0,2025,10,4,2025-10,0.0
15699,P1027,Pedro Barbosa,Consumer,Returning,2023-05-04,2025-07-19,P1027,320K Keyboard,Electronics,Peripherals,Hp,2025-07-19,2,36.42,0.0,Online,Cash,Ana,East,98.02,6480.89,1524.77,127.48,0,72.84,72.84,0.5,36.42,36.42,2025,7,3,2025-07,50.0
15700,P1022,Juliana Mendes,Consumer,Returning,2022-07-13,2025-01-16,P1022,Xps 13,Electronics,Laptops,Dell,2025-01-10,1,1332.55,0.15,Retail,Cash,Diego,Central,48.75,16548.21,1411.46,151.81,0,1332.55,1132.6675,0.85,1132.6675,0.0,2025,1,1,2025-01,0.0
15701,P1023,Lucas Rocha,Consumer,New,2023-05-22,2024-09-26,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2024-09-26,1,497.78,0.0,Retail,Credit Card,Camila,West,228.01,8920.69,2298.26,354.07,0,497.78,497.78,0.8,398.224,99.55599999999998,2024,9,3,2024-09,20.0
15702,P1021,Sofia Oliveira,Consumer,Returning,2023-01-20,2025-10-07,P1021,Tune 770Nc,Electronics,Audio,Jbl,2024-06-25,1,140.45,0.05,Online,Debit Card,Diego,North,155.0,16200.54,3635.22,424.14,0,140.45,133.42749999999998,0.7,98.31499999999998,35.1125,2024,6,2,2024-06,26.315789473684216
15703,P1021,Aline Costa,Consumer,Returning,2022-10-22,2025-09-06,P1021,Tune 770Nc,Electronics,Audio,Jbl,2025-09-06,4,151.66,0.0,Online,Debit Card,Ana,South,192.2,15707.22,4124.03,343.87,0,606.64,606.64,0.7,424.64799999999997,181.99200000000002,2025,9,3,2025-09,30.000000000000004
15704,P1002,Lucas Gomes,Consumer,Returning,2022-12-28,2025-09-14,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-04-07,1,352.44,0.1,Online,Debit Card,Bruno,West,72.69,7968.19,1760.39,363.57,1,352.44,317.196,0.8,281.952,35.24400000000003,2025,4,2,2025-04,11.11111111111112
15705,P1032,Sofia Oliveira,Corporate,Returning,2023-09-24,2025-08-05,P1032,Deathadder V3,Electronics,Peripherals,Razer,2025-05-04,4,74.48,0.1,Online,Debit Card,Camila,West,194.58,14919.17,2709.24,423.04,0,297.92,268.12800000000004,0.5,148.96,119.16800000000003,2025,5,2,2025-05,44.44444444444445
15706,P1001,Mariana Alves,Consumer,Returning,2022-09-01,2025-10-22,P1001,Mx Keys S,Electronics,Peripherals,Logitech,2025-05-11,1,106.11,0.05,Online,Credit Card,Camila,North,158.47,7299.01,5215.96,73.96,0,106.11,100.80449999999999,0.5,53.055,47.74949999999999,2025,5,2,2025-05,47.368421052631575
15707,P1031,João Alves,Corporate,Returning,2023-03-01,2025-11-17,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-11-17,1,847.9,0.2,Online,Debit Card,Bruno,South,18.93,11810.64,2930.24,85.87,0,847.9,678.32,0.8,678.32,0.0,2025,11,4,2025-11,0.0
15708,P1011,Beatriz Alves,Consumer,Returning,2022-07-19,2025-09-12,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-12-17,1,371.01,0.15,Online,Debit Card,Bruno,South,226.17,15188.19,4528.75,322.1,0,371.01,315.3585,0.8,296.808,18.5505,2024,12,4,2024-12,5.88235294117647
15709,P1041,Thiago Ribeiro,Corporate,Returning,2023-06-26,2025-12-21,P1041,Tab P12,Electronics,Tablets,Lenovo,2024-02-13,1,356.92,0.0,Online,Credit Card,Camila,West,54.75,6700.72,2216.66,213.72,0,356.92,356.92,0.75,267.69,89.23000000000002,2024,2,1,2024-02,25.000000000000007
15710,P1002,Pedro Araújo,Consumer,Returning,2023-10-12,2025-05-18,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-05-18,1,355.65,0.2,Online,Credit Card,Eduardo,West,114.25,13933.96,2088.22,191.77,0,355.65,284.52,0.8,284.52,0.0,2025,5,2,2025-05,0.0
15711,P1025,João Pereira,Corporate,Returning,2022-08-29,2024-10-26,P1025,Usb-C Dock G5,Electronics,Peripherals,Hp,2024-10-26,1,207.69,0.05,Online,Cash,Diego,East,55.12,10171.83,5646.8,355.72,0,207.69,197.3055,0.5,103.845,93.4605,2024,10,4,2024-10,47.368421052631575
15712,P1031,Mariana Mendes,Consumer,Returning,2023-07-26,2025-06-27,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-10-11,1,866.47,0.3,Online,Credit Card,Diego,West,34.47,12715.81,4285.36,360.77,1,866.47,606.529,0.8,693.176,-86.64700000000005,2024,10,4,2024-10,-14.285714285714294
15713,P1033,Igor Gomes,Corporate,Returning,2023-01-17,2025-11-29,P1033,Srs-Xb100,Electronics,Audio,Sony,2024-11-21,1,58.92,0.0,Online,Credit Card,Bruno,East,164.07,12704.77,3330.38,152.08,0,58.92,58.92,0.7,41.244,17.676000000000002,2024,11,4,2024-11,30.000000000000004
15714,P1003,Igor Rocha,Consumer,Returning,2022-08-14,2025-06-09,P1003,Ipad Mini,Electronics,Tablets,Apple,2024-01-24,2,636.92,0.05,Online,Credit Card,Bruno,Central,236.99,14646.43,2987.5,164.4,0,1273.84,1210.148,0.75,955.3799999999999,254.76800000000003,2024,1,1,2024-01,21.052631578947373
15715,P1031,Sofia Alves,Consumer,Returning,2023-10-09,2024-12-15,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-01-15,1,871.65,0.1,Online,Debit Card,Ana,South,114.6,14678.62,3815.59,291.67,0,871.65,784.485,0.8,697.32,87.16499999999996,2024,1,1,2024-01,11.111111111111107
15716,P1045,Sofia Mendes,Consumer,Returning,2022-08-25,2025-05-08,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2025-01-02,2,980.0,0.0,Retail,Credit Card,Ana,South,50.7,10562.23,4316.48,153.53,0,1960.0,1960.0,0.75,1470.0,490.0,2025,1,1,2025-01,25.0
15717,P1037,Renato Souza,Consumer,Returning,2022-12-03,2025-05-07,P1037,Airpods 3,Electronics,Audio,Apple,2025-05-07,1,190.27,0.1,Online,Debit Card,Diego,East,77.2,18375.64,4207.77,361.49,0,190.27,171.24300000000002,0.7,133.189,38.05400000000003,2025,5,2,2025-05,22.22222222222224
15718,P1021,Fernanda Pereira,Corporate,Returning,2023-07-14,2025-07-19,P1021,Tune 770Nc,Electronics,Audio,Jbl,2024-06-24,1,159.34,0.15,Retail,Credit Card,Bruno,East,105.11,6712.51,3949.98,100.23,0,159.34,135.439,0.7,111.538,23.900999999999996,2024,6,2,2024-06,17.64705882352941
15719,P1031,Mateus Souza,Consumer,Returning,2023-05-14,2025-10-21,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-08-20,2,970.2,0.1,Retail,Credit Card,Diego,North,99.58,8850.93,1547.18,270.16,0,1940.4,1746.3600000000001,0.8,1552.3200000000002,194.03999999999996,2024,8,3,2024-08,11.111111111111107
15720,P1026,Larissa Barbosa,Consumer,Returning,2023-09-19,2025-01-07,P1026,Inspiron 15,Electronics,Laptops,Dell,2024-01-19,1,696.86,0.0,Online,Cash,Diego,South,79.19,12586.58,4542.49,336.02,0,696.86,696.86,0.85,592.331,104.529,2024,1,1,2024-01,15.0
15721,P1040,Sofia Martins,Consumer,Returning,2023-10-05,2025-09-01,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2025-09-01,1,160.53,0.1,Online,Debit Card,Ana,East,307.96,14541.96,5032.77,277.76,1,160.53,144.477,0.5,80.265,64.212,2025,9,3,2025-09,44.44444444444445
15722,P1040,Rafael Ribeiro,Corporate,Returning,2023-06-09,2024-12-14,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2024-06-21,2,150.0,0.1,Online,Cash,Eduardo,South,62.16,15779.61,624.26,108.72,0,300.0,270.0,0.5,150.0,120.0,2024,6,2,2024-06,44.44444444444444
15723,P1008,Renato Barbosa,Consumer,Returning,2023-07-23,2025-10-27,P1008,Homepod Mini,Electronics,Audio,Apple,2025-10-27,1,111.75,0.15,Online,Debit Card,Camila,Central,70.74,12755.22,3601.49,279.64,0,111.75,94.9875,0.7,78.225,16.762500000000003,2025,10,4,2025-10,17.647058823529417
