order_id,customer_id,customer_name,customer_segment,customer_type,first_purchase_date,last_purchase_date,product_id,product_name,category,sub_category,brand,order_date,quantity,unit_price,discount_pct,sales_channel,payment_method,sales_rep,region,operating_expenses,cash_balance,debt_balance,monthly_burn,churn_flag
16322,C0534,Renato Costa,Consumer,New,2023-05-24,2025-01-07,P1001,MX Keys S,Electronics,Peripherals,Logitech,2025-01-07,4,107.35,0.05,Retail,Credit Card,Camila,South,16.36,15429.08,2413.14,83.70,1
16323,C0541,Sofia Silva,SMB,Returning,2022-10-09,2025-12-25,P1014,WH-1000XM5,Electronics,Audio,Sony,2025-03-13,2,320.04,0.05,Retail,Debit Card,Diego,West,149.46,10023.32,1365.87,309.32,0
16324,C1665,Vanessa Martins,Consumer,Returning,2022-08-26,2025-12-02,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2024-05-02,1,473.67,0.00,Retail,Cash,Diego,North,201.32,7657.19,2154.54,404.87,0
16325,C1368,Carlos Barbosa,Consumer,Returning,2022-08-13,2025-09-16,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-09-13,1,29.22,0.05,Online,Cash,Eduardo,West,170.62,5548.84,175.96,216.88,0
16326,C1117,Patrícia Martins,Consumer,Returning,2022-12-06,2025-07-21,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-07-21,2,846.97,0.00,Online,Credit Card,Bruno,North,57.39,17696.58,4542.44,245.91,1
16327,C1082,Thiago Ribeiro,Corporate,Returning,2023-06-26,2025-12-21,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-12-02,1,27.16,0.15,Retail,Cash,Ana,West,128.75,7620.47,2447.22,213.72,0
16328,C1356,Rafael Alves,Consumer,Returning,2022-10-04,2025-06-21,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2024-07-18,1,1166.86,0.00,Retail,Cash,Camila,South,291.65,13355.52,5367.52,98.66,0
16329,C0167,Mariana Mendes,SMB,Returning,2023-02-13,2025-08-09,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2025-01-28,1,510.96,0.00,Online,Credit Card,Bruno,North,193.21,12361.09,3088.54,432.67,1
16330,C1346,Juliana Araújo,SMB,Returning,2023-03-04,2025-12-11,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2025-07-17,1,2050.47,0.25,Retail,Credit Card,Eduardo,South,57.78,13730.45,4677.77,146.64,0
16331,C0085,Beatriz Lima,Consumer,Returning,2022-12-05,2025-09-24,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-04-07,1,367.58,0.25,Online,Debit Card,Camila,East,50.53,4922.84,310.11,159.78,1
16332,C1579,Sofia Souza,SMB,Returning,2022-11-13,2025-03-21,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-09-20,1,1255.92,0.00,Online,Credit Card,Camila,South,127.70,18416.66,2428.25,122.90,0
16333,C0079,Aline Souza,Consumer,New,2023-07-23,2025-09-17,P1017,Charge 5,Electronics,Audio,JBL,2025-09-17,1,173.28,0.20,Online,Credit Card,Camila,West,233.60,12245.72,5216.24,267.87,0
16334,C1450,Beatriz Araújo,SMB,Returning,2023-09-12,2025-10-06,P1014,WH-1000XM5,Electronics,Audio,Sony,2024-03-10,1,312.55,0.00,Online,Cash,Ana,Central,199.13,9899.83,5541.09,116.72,0
16335,C0850,Carlos Teixeira,Corporate,Returning,2023-09-19,2025-08-21,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-01-05,1,1437.01,0.15,Online,Credit Card,Bruno,West,84.07,9364.82,1831.63,304.61,0
16336,C0976,Juliana Ribeiro,Consumer,Returning,2023-10-30,2025-08-05,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2025-03-21,1,80.20,0.00,Online,Credit Card,Bruno,South,197.53,12887.24,1837.01,196.40,0
16337,C0987,Mateus Barbosa,Corporate,Returning,2023-08-19,2024-08-23,P1012,MacBook Air M3,Electronics,Laptops,Apple,2024-08-23,1,1429.48,0.05,Online,Credit Card,Ana,Central,260.22,18981.90,2048.94,70.23,1
16338,C0777,Fernanda Rocha,Consumer,Returning,2023-08-31,2025-10-14,P1030,Flip 6,Electronics,Audio,JBL,2024-12-24,1,130.17,0.10,Online,Credit Card,Camila,Central,254.87,13253.86,4049.68,102.93,0
16339,C1255,Ana Araújo,Corporate,Returning,2022-11-27,2025-12-13,P1006,iPhone 15,Electronics,Smartphones,Apple,2024-02-14,1,1050.90,0.10,Online,Credit Card,Eduardo,Central,145.81,15258.93,2179.62,268.14,0
16340,C0704,Beatriz Costa,Consumer,Returning,2022-07-28,2025-03-05,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-12-26,1,901.32,0.10,Online,Debit Card,Camila,West,140.78,15314.02,3009.74,392.33,1
16341,C0355,Fernanda Costa,Consumer,Returning,2023-09-23,2025-04-30,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-11-24,1,922.82,0.00,Retail,Credit Card,Diego,East,208.55,10455.73,2057.29,252.06,1
16342,C0479,Mateus Rocha,Consumer,Returning,2023-06-05,2025-07-24,P1013,WF-1000XM5,Electronics,Audio,Sony,2025-07-24,1,290.04,0.30,Online,Cash,Eduardo,South,12.24,12288.47,3832.75,211.17,0
16343,C1614,Mariana Mendes,Consumer,Returning,2023-03-23,2025-12-30,P1027,320K Keyboard,Electronics,Peripherals,HP,2025-12-10,1,40.51,0.00,Online,Credit Card,Bruno,West,249.13,17124.81,865.37,269.58,0
16344,C1629,Juliana Costa,Consumer,New,2023-09-01,2025-07-09,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2025-07-09,1,372.20,0.10,Online,Credit Card,Eduardo,East,85.09,17508.99,2850.11,287.44,0
16345,C1460,João Gomes,Corporate,Returning,2022-08-30,2025-06-09,P1010,Brio 500,Electronics,Peripherals,Logitech,2024-07-14,1,137.72,0.10,Online,Cash,Ana,West,123.73,14948.61,2523.98,201.48,0
16346,C1265,Rafael Mendes,Consumer,Returning,2023-08-18,2025-09-04,P1010,Brio 500,Electronics,Peripherals,Logitech,2025-07-07,1,128.57,0.10,Online,Cash,Eduardo,Central,283.24,11748.29,1915.17,427.20,0
16347,C0320,João Oliveira,Consumer,Returning,2023-01-31,2025-10-02,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2025-10-02,1,567.25,0.00,Online,Credit Card,Camila,Central,37.52,11148.74,2936.05,260.33,0
16348,C1714,Sofia Ribeiro,Consumer,Returning,2022-11-22,2025-12-21,P1010,Brio 500,Electronics,Peripherals,Logitech,2024-08-22,1,118.86,0.15,Online,Credit Card,Eduardo,East,129.04,6534.95,4750.92,155.81,0
16349,C0182,Thiago Oliveira,Consumer,Returning,2023-05-19,2025-12-07,P1014,WH-1000XM5,Electronics,Audio,Sony,2024-06-21,1,331.49,0.20,Online,Cash,Eduardo,West,293.48,5691.39,5463.64,384.06,0
16350,C0504,Pedro Pereira,Consumer,Returning,2022-11-18,2025-08-16,P1037,AirPods 3,Electronics,Audio,Apple,2024-08-23,3,182.73,0.25,Retail,Credit Card,Diego,East,144.22,16535.82,5176.94,98.41,1
16351,C0582,Sofia Mendes,Consumer,Returning,2023-11-23,2025-12-21,P1017,Charge 5,Electronics,Audio,JBL,2024-10-25,1,168.51,0.00,Online,Credit Card,Bruno,East,94.15,11040.74,940.83,81.93,1
16352,C0180,Ana Rocha,SMB,Returning,2022-09-23,2025-08-19,P1037,AirPods 3,Electronics,Audio,Apple,2024-10-12,2,179.71,0.00,Online,Debit Card,Ana,West,286.36,15546.80,1413.39,411.18,0
16353,C0594,Carlos Teixeira,Consumer,Returning,2022-12-06,2025-11-13,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2024-12-30,1,185.58,0.05,Retail,Debit Card,Camila,West,88.74,12249.67,2883.69,272.35,0
16354,C1607,Carlos Silva,Consumer,Returning,2022-10-02,2025-12-07,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-12-07,1,280.01,0.10,Online,Credit Card,Bruno,South,312.12,8438.62,1567.67,305.64,0
16355,C1032,Pedro Souza,SMB,Returning,2023-10-14,2025-07-10,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2024-07-27,1,824.68,0.00,Online,Cash,Camila,Central,251.88,7086.71,2344.33,84.15,1
16356,C1591,Carlos Alves,Consumer,Returning,2023-10-12,2025-11-02,P1030,Flip 6,Electronics,Audio,JBL,2024-02-03,2,120.23,0.10,Retail,Credit Card,Camila,West,179.20,12127.41,3320.64,312.91,0
16357,C0469,Ana Barbosa,Consumer,Returning,2023-12-01,2025-07-14,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2024-12-14,1,753.93,0.05,Online,Credit Card,Ana,East,38.65,13576.31,4824.74,264.55,0
16358,C0505,Fernanda Souza,Consumer,Returning,2023-07-26,2025-04-23,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2024-08-24,2,479.05,0.00,Online,Credit Card,Bruno,North,140.74,13145.26,3553.12,62.30,1
16359,C0365,Lucas Alves,Consumer,Returning,2022-12-31,2025-02-20,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2025-02-20,3,980.00,0.15,Online,Debit Card,Camila,Central,196.91,14189.90,787.23,257.22,0
16360,C1671,Gabriel Mendes,Consumer,New,2023-09-04,2025-08-09,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-08-09,1,1120.89,0.05,Retail,Credit Card,Eduardo,North,216.02,14897.66,851.98,401.03,0
16361,C0556,Larissa Mendes,SMB,Returning,2023-11-16,2025-09-02,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-09-02,1,812.23,0.15,Online,Debit Card,Camila,East,257.89,17122.74,4583.33,227.45,0
16362,C0986,Mariana Mendes,Consumer,Returning,2023-12-01,2025-11-08,P1027,320K Keyboard,Electronics,Peripherals,HP,2024-05-21,1,37.55,0.20,Online,Cash,Eduardo,East,189.01,8097.90,3611.71,138.00,0
16363,C1680,Mariana Pereira,Corporate,New,2022-11-09,2025-03-18,P1044,iPad 10th Gen,Electronics,Tablets,Apple,2025-03-18,1,461.95,0.15,Online,Cash,Ana,West,40.88,6573.14,3122.19,93.57,0
16364,C1511,Thiago Silva,Consumer,Returning,2023-10-30,2025-11-11,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-02-10,1,951.71,0.10,Online,Credit Card,Diego,Central,262.62,7457.21,672.58,289.54,0
16365,C0257,Mariana Pereira,Consumer,Returning,2022-11-04,2025-12-02,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2025-06-27,1,1927.99,0.20,Online,Cash,Bruno,East,168.91,18131.31,3654.65,212.35,0
16366,C0291,Pedro Alves,Consumer,Returning,2023-01-22,2025-10-12,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-07-28,1,1116.68,0.05,Online,Cash,Ana,West,163.69,14989.67,81.34,152.06,0
16367,C0434,Juliana Costa,Consumer,Returning,2022-11-18,2025-02-06,P1017,Charge 5,Electronics,Audio,JBL,2024-08-29,3,173.53,0.05,Retail,Credit Card,Camila,Central,254.94,12735.18,5448.70,428.24,0
16368,C0825,Thiago Mendes,Corporate,Returning,2023-02-14,2025-11-22,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-02-19,2,895.17,0.15,Retail,Debit Card,Bruno,South,225.20,11337.77,3089.33,232.63,0
16369,C0256,Mariana Gomes,Consumer,New,2023-10-31,2024-01-29,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2024-01-29,2,302.17,0.00,Retail,Credit Card,Camila,North,258.37,17697.45,216.97,422.85,0
16370,C0846,Renato Teixeira,Consumer,Returning,2022-12-27,2025-09-14,P1013,WF-1000XM5,Electronics,Audio,Sony,2024-02-22,1,280.40,0.10,Online,Debit Card,Diego,East,84.28,17977.13,1423.06,402.67,0
16371,C1138,Patrícia Martins,SMB,Returning,2023-08-23,2025-12-09,P1038,M10 Plus,Electronics,Tablets,Lenovo,2024-11-07,1,235.56,0.15,Online,Debit Card,Ana,West,265.55,15053.54,4059.89,245.96,0
16372,C1573,Aline Barbosa,Consumer,Returning,2022-12-28,2025-07-31,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2024-10-30,1,73.36,0.00,Retail,Debit Card,Bruno,South,175.77,9936.92,3053.56,65.88,0
16373,C1582,Pedro Silva,Corporate,Returning,2023-09-22,2025-12-22,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2024-03-21,3,83.80,0.10,Online,Debit Card,Camila,East,302.35,5972.26,5934.42,440.35,0
16374,C1141,Patrícia Souza,Consumer,Returning,2023-04-01,2025-10-12,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-05-17,2,916.39,0.05,Online,Cash,Ana,South,318.12,12990.52,1604.40,150.39,0
16375,C1609,Igor Souza,Consumer,Returning,2022-09-24,2025-11-07,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-08-05,2,391.60,0.05,Online,Debit Card,Bruno,Central,283.59,12433.05,5298.74,441.44,0
16376,C1100,Vanessa Barbosa,Corporate,Returning,2023-03-27,2025-06-17,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-06-17,1,1507.12,0.00,Online,Debit Card,Ana,South,143.19,12802.53,4270.59,363.93,0
16377,C0924,Rafael Teixeira,Consumer,Returning,2023-11-14,2025-11-14,P1037,AirPods 3,Electronics,Audio,Apple,2025-01-05,2,176.89,0.15,Online,Credit Card,Ana,West,162.77,14055.07,4484.32,91.66,0
16378,C0628,Beatriz Araújo,Consumer,Returning,2023-07-06,2025-12-29,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-01-13,1,859.86,0.00,Online,Credit Card,Camila,East,260.92,17637.35,2804.63,330.97,0
16379,C1636,Juliana Mendes,SMB,Returning,2022-11-03,2025-05-12,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-02-04,1,1030.44,0.20,Online,Cash,Diego,East,57.78,13838.71,2963.74,57.07,0
16380,C1445,Beatriz Alves,Corporate,Returning,2023-03-10,2025-12-11,P1030,Flip 6,Electronics,Audio,JBL,2024-07-19,2,124.05,0.05,Online,Credit Card,Diego,West,274.73,14360.76,962.79,429.36,0
16381,C0150,Carlos Silva,Consumer,Returning,2022-12-08,2025-10-15,P1030,Flip 6,Electronics,Audio,JBL,2024-10-28,3,135.31,0.30,Online,Debit Card,Bruno,Central,138.54,9408.77,1176.10,98.73,0
16382,C1159,Igor Costa,Corporate,Returning,2022-12-15,2025-10-13,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-10-28,1,420.82,0.20,Online,Credit Card,Diego,South,263.20,7955.29,3956.57,287.78,0
16383,C1481,Mateus Costa,Consumer,Returning,2023-11-23,2025-07-13,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-05-30,1,871.45,0.15,Retail,Cash,Ana,South,56.46,5072.37,1519.18,331.93,0
16384,C1147,Rafael Rocha,Consumer,Returning,2023-10-13,2025-11-25,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-08-12,1,28.26,0.00,Online,Credit Card,Bruno,Central,106.38,13115.65,1772.84,234.42,0
16385,C1376,Rafael Gomes,Consumer,Returning,2023-02-11,2025-11-20,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-10-29,1,811.32,0.15,Online,Credit Card,Ana,West,256.53,9596.96,1136.56,158.02,0
16386,C1687,Mateus Barbosa,Consumer,Returning,2023-01-23,2025-09-05,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2025-03-24,1,2112.92,0.00,Online,Cash,Eduardo,East,97.82,6774.70,5553.83,419.89,1
16387,C0404,Rafael Lima,Consumer,Returning,2022-07-20,2025-11-22,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2024-02-06,1,1181.49,0.05,Online,Credit Card,Ana,North,133.35,5600.64,4480.69,233.09,0
16388,C0957,Rafael Ribeiro,Consumer,Returning,2022-10-18,2025-12-28,P1003,iPad mini,Electronics,Tablets,Apple,2025-08-08,1,619.06,0.15,Online,Cash,Camila,West,57.01,18191.95,3955.50,441.65,0
16389,C1023,Rafael Teixeira,Consumer,Returning,2022-07-12,2025-10-13,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-01-07,1,790.59,0.00,Online,Debit Card,Eduardo,East,150.15,8979.81,4694.77,246.80,1
16390,C1367,Igor Mendes,Consumer,Returning,2022-11-02,2025-10-27,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-10-27,1,1071.32,0.20,Online,Credit Card,Bruno,East,124.11,16335.91,270.51,89.52,0
16391,C1441,Fernanda Rocha,Consumer,Returning,2023-06-23,2025-09-16,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2025-08-23,1,194.70,0.00,Online,Credit Card,Eduardo,West,62.05,4506.09,1039.62,44.28,0
16392,C1572,Gabriel Costa,Corporate,Returning,2023-01-01,2025-07-01,P1026,Inspiron 15,Electronics,Laptops,Dell,2024-08-16,1,795.60,0.10,Retail,Credit Card,Diego,East,211.09,8597.37,5196.06,144.67,0
16393,C1194,Renato Costa,Consumer,Returning,2022-11-01,2025-11-10,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-01-01,1,932.10,0.00,Online,Credit Card,Ana,East,18.89,16189.45,2867.65,396.21,1
16394,C1524,Juliana Costa,SMB,Returning,2023-04-20,2025-12-31,P1033,SRS-XB100,Electronics,Audio,Sony,2025-12-31,2,61.75,0.25,Online,Debit Card,Ana,South,194.67,11501.30,1288.07,359.30,0
16395,C1460,João Gomes,Corporate,Returning,2022-08-30,2025-06-09,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2025-02-20,1,120.42,0.10,Online,Credit Card,Bruno,West,91.14,14222.33,2614.44,201.48,0
16396,C0280,Lucas Souza,Consumer,Returning,2023-05-25,2025-09-26,P1021,Tune 770NC,Electronics,Audio,JBL,2024-11-16,2,138.14,0.20,Retail,Cash,Eduardo,South,315.29,13255.51,3846.34,238.11,0
16397,C0296,Sofia Ribeiro,Corporate,Returning,2022-09-16,2025-08-21,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-11-15,1,1397.80,0.20,Retail,Credit Card,Bruno,Central,252.26,10258.15,4731.66,337.19,1
16398,C0115,Juliana Teixeira,Consumer,Returning,2023-06-19,2025-11-03,P1003,iPad mini,Electronics,Tablets,Apple,2024-03-11,1,552.01,0.05,Online,Credit Card,Eduardo,Central,221.57,9783.21,958.62,257.78,0
16399,C0009,Fernanda Mendes,Consumer,Returning,2022-07-14,2025-12-02,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2025-11-01,3,140.79,0.00,Online,Credit Card,Camila,North,310.07,7312.85,1976.80,355.01,0
16400,C0053,Rafael Gomes,Corporate,Returning,2023-01-26,2025-08-12,P1014,WH-1000XM5,Electronics,Audio,Sony,2024-08-11,2,349.55,0.05,Retail,Debit Card,Camila,South,287.14,11362.31,4160.48,249.58,0
16401,C0140,Renato Pereira,Consumer,Returning,2022-07-27,2025-05-21,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-01-31,2,349.98,0.00,Online,Debit Card,Eduardo,Central,227.66,11347.87,2505.06,321.30,1
16402,C0398,Igor Martins,Corporate,Returning,2023-08-09,2025-11-30,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2024-10-27,1,980.00,0.20,Online,Debit Card,Eduardo,South,73.09,16269.40,106.36,48.23,0
16403,C0789,Renato Alves,Consumer,Returning,2022-07-29,2025-09-25,P1003,iPad mini,Electronics,Tablets,Apple,2025-02-27,1,554.81,0.00,Retail,Credit Card,Diego,East,171.33,6302.95,2394.55,414.91,0
16404,C0568,Fernanda Alves,Consumer,Returning,2023-06-23,2025-07-14,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2025-03-14,1,1276.67,0.00,Online,Debit Card,Ana,North,120.85,9218.82,3837.51,151.21,0
16405,C0990,Fernanda Souza,Consumer,Returning,2022-09-27,2025-11-24,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2024-12-07,1,196.40,0.00,Online,Debit Card,Ana,Central,58.46,4318.88,4130.90,195.36,0
16406,C0208,Renato Alves,Consumer,Returning,2022-10-04,2025-11-15,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-03-14,1,931.06,0.00,Online,Credit Card,Bruno,East,129.75,6470.13,5603.37,217.37,0
16407,C1115,Vanessa Oliveira,Consumer,Returning,2022-09-23,2025-05-02,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-02-28,2,941.62,0.20,Online,Credit Card,Ana,West,19.37,6386.91,0.00,250.56,0
16408,C1309,Sofia Mendes,Consumer,Returning,2022-08-25,2025-05-08,P1010,Brio 500,Electronics,Peripherals,Logitech,2025-03-15,2,134.44,0.00,Online,Debit Card,Eduardo,West,154.91,11225.15,4542.53,153.53,0
16409,C0826,Vanessa Araújo,Consumer,Returning,2023-11-04,2025-11-24,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-12-05,1,1490.36,0.00,Online,Debit Card,Bruno,West,101.11,11685.11,2198.17,317.36,0
16410,C1454,Carlos Ribeiro,Consumer,Returning,2023-11-18,2025-11-15,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2024-07-26,1,776.02,0.00,Retail,Credit Card,Bruno,West,212.07,16262.67,5374.08,435.75,0
16411,C1623,Pedro Lima,Consumer,Returning,2023-08-22,2025-03-08,P1038,M10 Plus,Electronics,Tablets,Lenovo,2024-09-14,2,249.05,0.25,Retail,Credit Card,Bruno,South,261.54,13331.96,680.64,225.21,0
16412,C1089,Larissa Martins,Consumer,Returning,2023-06-07,2025-08-14,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-03-27,1,856.48,0.00,Retail,Credit Card,Bruno,West,137.25,11160.11,1866.92,325.51,0
16413,C1399,Mariana Araújo,Consumer,Returning,2022-08-08,2025-02-07,P1012,MacBook Air M3,Electronics,Laptops,Apple,2025-02-07,1,1610.66,0.00,Retail,Credit Card,Eduardo,North,158.32,9113.36,2756.30,104.35,1
16414,C0192,Mariana Barbosa,Consumer,Returning,2023-11-11,2025-10-02,P1006,iPhone 15,Electronics,Smartphones,Apple,2025-05-28,1,1070.58,0.05,Online,Cash,Eduardo,West,163.16,12616.30,5792.24,262.64,0
16415,C1435,Ana Silva,Consumer,Returning,2022-12-04,2025-11-07,P1026,Inspiron 15,Electronics,Laptops,Dell,2025-09-30,1,752.08,0.15,Online,Credit Card,Ana,West,12.56,16487.70,1812.47,389.56,0
16416,C0595,Vanessa Alves,Consumer,New,2023-04-07,2024-08-09,P1017,Charge 5,Electronics,Audio,JBL,2024-08-09,2,188.06,0.00,Online,Credit Card,Bruno,North,300.44,12989.11,5334.34,105.74,0
16417,C1326,Carlos Martins,Consumer,Returning,2023-06-12,2025-12-01,P1013,WF-1000XM5,Electronics,Audio,Sony,2025-06-27,1,301.12,0.10,Retail,Credit Card,Ana,West,38.99,9832.10,4465.98,97.11,0
16418,C0062,Vanessa Costa,Consumer,Returning,2023-08-06,2025-11-11,P1016,MacBook Air M2,Electronics,Laptops,Apple,2025-01-21,1,1248.04,0.00,Online,Credit Card,Camila,East,271.04,14606.61,329.83,207.12,0
16419,C1532,Rafael Ribeiro,Consumer,Returning,2022-09-20,2025-12-18,P1033,SRS-XB100,Electronics,Audio,Sony,2025-09-26,3,59.74,0.00,Online,Cash,Bruno,North,108.08,7310.96,2134.41,236.67,1
16420,C1041,João Gomes,Consumer,Returning,2023-11-13,2025-08-01,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-06-07,1,827.58,0.10,Retail,Credit Card,Diego,South,169.15,12287.23,5657.51,343.09,0
16421,C0786,Thiago Lima,Corporate,Returning,2023-04-28,2025-09-24,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-12-13,1,957.02,0.15,Online,Credit Card,Ana,North,101.54,5114.84,2043.96,166.31,0
16422,C1291,Pedro Rocha,Consumer,Returning,2022-07-11,2025-12-26,P1037,AirPods 3,Electronics,Audio,Apple,2025-12-26,2,167.83,0.25,Retail,Debit Card,Ana,East,313.78,17318.90,1540.93,53.18,0
16423,C0433,Aline Teixeira,SMB,Returning,2023-06-02,2025-10-17,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2025-03-12,1,540.45,0.00,Online,Cash,Eduardo,Central,100.32,7151.59,3844.65,268.88,0
16424,C0705,Carlos Mendes,Consumer,Returning,2023-03-10,2025-12-22,P1037,AirPods 3,Electronics,Audio,Apple,2025-12-22,2,169.02,0.00,Retail,Credit Card,Ana,North,310.50,11661.59,4410.69,433.77,1
16425,C1144,Juliana Costa,Consumer,Returning,2023-11-26,2025-04-28,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-01-03,1,1286.85,0.00,Online,Credit Card,Ana,East,32.25,16845.89,1780.35,343.93,0
16426,C0247,Patrícia Silva,Consumer,Returning,2023-08-04,2025-11-16,P1030,Flip 6,Electronics,Audio,JBL,2025-01-23,4,122.96,0.15,Online,Credit Card,Eduardo,West,237.78,17455.20,1899.99,336.38,0
16427,C0890,Mariana Oliveira,Consumer,Returning,2023-11-09,2025-03-17,P1037,AirPods 3,Electronics,Audio,Apple,2024-08-15,2,173.89,0.15,Online,Debit Card,Eduardo,South,72.41,9828.24,593.66,310.95,1
16428,C0855,Aline Mendes,Corporate,Returning,2022-08-15,2025-07-10,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2025-07-07,2,765.32,0.25,Retail,Debit Card,Camila,North,296.32,16342.62,5002.38,378.00,0
16429,C1725,Mariana Silva,Consumer,Returning,2023-08-05,2025-09-05,P1008,HomePod mini,Electronics,Audio,Apple,2024-08-11,1,111.89,0.10,Online,Credit Card,Ana,Central,74.23,5736.06,1741.63,198.89,0
16430,C0034,Mateus Souza,Consumer,Returning,2023-09-26,2025-10-15,P1027,320K Keyboard,Electronics,Peripherals,HP,2025-05-13,1,37.53,0.00,Retail,Credit Card,Diego,North,200.42,10425.86,5361.03,423.65,0
16431,C0293,Sofia Pereira,Corporate,Returning,2022-12-02,2025-06-11,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-06-11,3,475.85,0.00,Retail,Credit Card,Diego,South,242.05,7542.39,4360.16,299.90,1
16432,C1405,Carlos Mendes,Consumer,Returning,2022-12-08,2025-07-10,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2024-12-18,1,524.05,0.00,Online,Debit Card,Bruno,Central,250.74,10678.48,6026.46,338.30,0
16433,C0619,Renato Gomes,Corporate,Returning,2023-09-27,2025-11-11,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-09-07,1,1154.84,0.00,Online,Cash,Camila,Central,125.71,7685.00,2228.88,274.25,0
16434,C1565,Mateus Martins,Consumer,Returning,2022-07-31,2025-10-16,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-10-16,1,868.42,0.00,Online,Cash,Bruno,East,282.23,6618.81,2866.26,380.75,0
16435,C0986,Mariana Mendes,Consumer,Returning,2023-12-01,2025-11-08,P1027,320K Keyboard,Electronics,Peripherals,HP,2025-05-16,1,40.00,0.10,Online,Credit Card,Diego,Central,115.76,8687.43,3571.61,138.00,0
16436,C0953,Fernanda Barbosa,Consumer,Returning,2022-08-02,2025-06-21,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-06-22,1,382.42,0.05,Online,Credit Card,Camila,Central,94.68,12024.99,222.69,373.18,0
16437,C1696,Beatriz Rocha,Corporate,Returning,2022-12-20,2025-11-10,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2025-02-19,3,198.29,0.00,Online,Credit Card,Diego,Central,66.31,14783.40,1855.65,186.83,0
